strategy,top_k,source_order,spiral_turns,pair_count,coverage,crossings,node_intrusions,mean_imbalance,mean_net_flow,total_tree_length,mean_detour_ratio,max_detour_ratio,total_represented_flow
obstacle_aware_spiral_tree,40,descending_outflow,1.1,40.0,0.9257795447004931,74.0,6.0,0.16038205478987105,1060.5,4530936.867456978,1.1966824911356468,1.4720960443179116,343598.0
obstacle_aware_spiral_tree,40,ascending_outflow,1.1,40.0,0.9257795447004931,81.0,6.0,0.16038205478987105,1060.5,4556444.98342915,1.2044691595940715,1.549829883385848,343598.0
obstacle_aware_spiral_tree,40,west_to_east,1.1,40.0,0.9257795447004931,83.0,8.0,0.16038205478987105,1060.5,4529630.391511858,1.1978173854694436,1.535822876099363,343598.0
obstacle_aware_spiral_tree,40,north_to_south,1.1,40.0,0.9257795447004931,72.0,4.0,0.16038205478987105,1060.5,4542018.28417431,1.2019430672690248,1.5364989675192953,343598.0
